country;iso2_code;iso3_code;school_id_giga;school_name;admin1_id_giga;admin2_id_giga;education_level;connectivity;latitude;longitude;school_data_source
Bosnia and Herzegovina;ba;bih;b6494e6a-4863-30e2-9e2b-3aaba5f21861;"JU Osnovna škola ""Skokovi"" Cazin";BIH002;BIH002001;Primary;No;45.041114807128906;15.910737991333008;
Bosnia and Herzegovina;ba;bih;1ce52d0d-bfa1-3840-9c9c-3df0f80a4384;"JU OŠ ""ĆORALIĆI"" PŠ Kovačevići";BIH002;BIH002001;Primary;Yes;45.00983810424805;15.86991024017334;
Bosnia and Herzegovina;ba;bih;d97d6bf7-7196-3ad8-8855-1fcebc555653;"JU OŠ ""Cazin II"" Cazin";BIH002;BIH002001;Primary;Yes;45.00116729736328;15.865928649902344;
Bosnia and Herzegovina;ba;bih;5e3fe45c-88c3-35a5-a862-3bd70d0b207c;"JAVNA USTANOVA OSNOVNA ŠKOLA  ""TRŽAČKA RAŠTELA";BIH002;BIH002001;Primary;No;44.99759292602539;15.784658432006836;
Bosnia and Herzegovina;ba;bih;7c58b6ee-6cc4-39fc-9408-c312563fcf1a;"JU Osnovna škola ""Liskovac""; PŠ ""Krivaja";HRV013;HRV013015;Primary;Yes;44.97549819946289;15.774803161621094;
Bosnia and Herzegovina;ba;bih;ce7b4f32-f05c-307c-8668-4c75014be78a;"JU OŠ ""ĆORALIĆI"" PŠ Mutnik";BIH002;BIH002001;Primary;Yes;44.967159271240234;15.865460395812988;
Bosnia and Herzegovina;ba;bih;b439fd01-c9c0-3bcf-aba5-5f742595ff12;"JAVNA USTANOVA OSNOVNA ŠKOLA  ""TRŽAČKA RAŠTELA";BIH002;BIH002001;Primary;No;44.95539855957031;15.803059577941895;
Bosnia and Herzegovina;ba;bih;24acd63c-ccb7-38d8-8a0c-270028b05739;"JAVNA USTANOVA OSNOVNA ŠKOLA  ""TRŽAČKA RAŠTELA";BIH002;BIH002001;Primary;No;44.98439407348633;15.823758125305176;
Bosnia and Herzegovina;ba;bih;8b50296a-efad-3f70-a275-8ba52fdd71ce;"Javna ustanova Osnovna škola ""Fadil Bilal"" Vel. Kladuša-Šumatac PŠ Kudići";BIH002;BIH002001;Primary;No;45.079185485839844;15.836777687072754;
Bosnia and Herzegovina;ba;bih;a7aafb54-6253-32af-b9de-5d7e2997c1a7;"JU OŠ ""Donja Vidovska";BIH002;BIH002001;Primary;Yes;45.06481934;15.889042854309082;
Bosnia and Herzegovina;ba;bih;3f188a3b-a00b-3593-80fc-76e024a3e807;DONJA LUČKA;BIH002;BIH002001;Primary;No;45.073150634765625;15.891079902648926;
Bosnia and Herzegovina;ba;bih;2c2f49e0-c11e-31c3-882c-31d1f38982f3;JU OŠ ,,PEĆIGRAD'' PEĆIGRAD;BIH002;BIH002001;Primary;Yes;45.053993225097656;15.89709186553955;
Bosnia and Herzegovina;ba;bih;1b9ed123-db86-3ad7-a2b9-cd1df588b3ec;JAVNA USTANOVA GIMNAZIJA VELIKA KLADUŠA;BIH002;BIH002001;Other;Yes;45.19190216064453;15.80374526977539;
Bosnia and Herzegovina;ba;bih;e1ddbe6a-8694-3ede-a3b2-0863ee680d8c;"JU I SŠ""Dr.Husein Džanić";BIH002;BIH002001;Secondary;Yes;45.19190216064453;15.80374526977539;
Bosnia and Herzegovina;ba;bih;1ef6adba-e41c-3ced-84ea-a4c0b20fda5e;"ЈУ Основна школа ""Петар Кочић"" Приједор";BIH001;BIH001001;Primary;No;45.07099533081055;16.731189727783203;
Bosnia and Herzegovina;ba;bih;f6daa147-a2aa-36ea-81ff-2e8ddaa5ecf5;"ЈУ основна школа ""Ћирило и Методије"" ПО Горњи Гаревци";BIH001;BIH001001;Primary;Yes;45.019683837890625;16.820831298828125;
Bosnia and Herzegovina;ba;bih;e44febc7-4d41-3150-b243-5dff09d85c24;"JU OŠ ""Jovan Cvijić"" Brezičani";BIH001;BIH001001;Primary;Yes;44.97805404663086;16.737119674682617;
Bosnia and Herzegovina;ba;bih;bf1c4455-2ce4-37a2-85a5-9383dc71876d;"JU OŠ ""Jovan Cvijić"" Brezičani";BIH001;BIH001001;Primary;Yes;44.97805404663086;16.737119674682617;
Bosnia and Herzegovina;ba;bih;ed16dd57-b7c0-3704-9127-20dbc80e9b98;"ЈУ ОШ  ""ПЕТАР МЕЋАВА"" КОСТАЈНИЦА";BIH001;BIH001001;Primary;Yes;44.97735595703125;16.711679458618164;
Bosnia and Herzegovina;ba;bih;e1353864-f574-3ba9-b352-e33f2229c4a2;ЈУ ПОЉОПРИВРЕДНО-ПРЕХРАМБЕНА ШКОЛА ПРИЈДОР;BIH001;BIH001001;Other;Yes;44.97735595703125;16.711679458618164;
Bosnia and Herzegovina;ba;bih;f57ae158-51f3-3f6b-87e3-0bf2344a01e2;"ЈУ основна школа ""Ћирило и Методије";BIH001;BIH001001;Primary;Yes;44.98063278198242;16.714956283569336;
Bosnia and Herzegovina;ba;bih;bedb41d9-1742-37bc-b701-6322427a7018;"JU OŠ"" Jovan Cvijić"" Brezičani - PŠ Donja Dragotinja";BIH001;BIH001001;Primary;Yes;44.97735595703125;16.72478675842285;
Bosnia and Herzegovina;ba;bih;f796364f-e7bd-3d80-aa19-fa611205c2bb;"ЈУ ОШ ""Доситеј Обрадовић"" Приједор";BIH001;BIH001001;Primary;Yes;44.970802307128906;16.72478675842285;
Bosnia and Herzegovina;ba;bih;acdd11fc-15b8-39b3-b6c8-ed6e94c210cb;"ЈУ Основна школа ""Драган Вујановић"" Сводна";BIH001;BIH001001;Primary;Yes;44.97735595703125;16.72478675842285;
Bosnia and Herzegovina;ba;bih;d7eb71eb-d950-3606-b5c1-edf2936811df;"ЈУ Основна школа ""Драган Вујановић"" Сводна/исправка";BIH001;BIH001001;Primary;Yes;44.97735595703125;16.72478675842285;
Bosnia and Herzegovina;ba;bih;97a0d7fc-d152-3e0f-b63b-71a5804fe5a4;JU Ugostiteljsko-ekonomska skola Prijedor;BIH001;BIH001001;Other;Yes;44.982364654541016;16.713037490844727;
Bosnia and Herzegovina;ba;bih;81fa3c6e-0767-3a72-87f2-491058f8da23;"ЈУ ""Средњошколски центар Приједор"" Приједор";BIH001;BIH001001;Secondary;Yes;44.982784271240234;16.711950302124023;
Bosnia and Herzegovina;ba;bih;99383361-0a3c-36d0-a769-26145a2388a9;ЈУ Електротехничка школа;BIH001;BIH001001;Other;Yes;44.982791900634766;16.711944580078125;
Bosnia and Herzegovina;ba;bih;65ccac37-1f03-368a-96d0-e1a7c68243d8;"ЈУ ОШ  ""Младен Стојановић"", Бронзани Мајдан";BIH001;BIH001001;Primary;Yes;44.982791900634766;16.711944580078125;
Bosnia and Herzegovina;ba;bih;d271ab27-a84f-3ab8-9e3f-84db86207a48;"ЈУ ОШ ""Бранко Ћопић"" Приједор";BIH001;BIH001001;Primary;Yes;44.98266602;16.711833953857422;
Bosnia and Herzegovina;ba;bih;bd095c13-8033-38df-9c71-236d41070f40;"ЈУ ОШ ""Доситеј Обрадовић"" Приједор";BIH001;BIH001001;Primary;Yes;44.982791900634766;16.711944580078125;
Bosnia and Herzegovina;ba;bih;c167c3d6-6412-31ca-85dd-bf8921904836;"ЈУ ОШ ""Мајка Кнежопољка";BIH001;BIH001001;Primary;Yes;44.982791900634766;16.711944580078125;
Bosnia and Herzegovina;ba;bih;432b5398-5c66-3e9e-9531-8d40c1de0ae0;"ЈУ ОШ ""Петар Петровић Његош"" Буснови - ПО КРИВАЈА";BIH001;BIH001001;Primary;Yes;44.983909606933594;16.711679458618164;
Bosnia and Herzegovina;ba;bih;d75b6040-1b25-3485-929b-90ea9a5d6fc8;"ЈУ ОШ ""Петар Петровић Његош"" Буснови - ПО РАКЕЛИЋИ ЛУГ";BIH001;BIH001001;Primary;Yes;44.982791900634766;16.711944580078125;
Bosnia and Herzegovina;ba;bih;742df3d2-e567-39ad-b35f-cf694caedd44;"ЈУ ОШ ""Петар Петровић Његош"" Буснови - ПО СРЕДЊА МАРИЋКА";BIH001;BIH001001;Primary;Yes;44.983909606933594;16.711679458618164;
Bosnia and Herzegovina;ba;bih;a9269b75-9508-3e5c-bbe1-e09ba33164a4;"ЈУ ОШ ""Петар Петровић Његош"" Буснови- ПО ГОРЊА МАРИЋКА";BIH001;BIH001001;Primary;Yes;44.983909606933594;16.711679458618164;
Bosnia and Herzegovina;ba;bih;ed6b73a2-7871-34a4-8dba-5dd5ed69be2a;"ЈУ ОШ ""Петар Петровић Његош"" Буснови-ПО ТОМАШИЦА";BIH001;BIH001001;Primary;Yes;44.983909606933594;16.711679458618164;
Bosnia and Herzegovina;ba;bih;8ef473bb-150f-36cb-9d20-c1414bc12b14;"ЈУ Основна школа ""Десанка Максимовић";BIH001;BIH001001;Primary;Yes;44.982784271240234;16.711950302124023;
Bosnia and Herzegovina;ba;bih;eb94d8ab-790d-3bc2-bfb6-b46f0c8811dc;ЈУ Центар ,,Сунце'' Приједор;BIH001;BIH001001;Other;Yes;44.982791900634766;16.711944580078125;
Bosnia and Herzegovina;ba;bih;7ebe14c1-eb16-3b3a-9f30-dcb3854e9d34;"ЈУОШ""МИРОСЛАВ АНТИЋ""БИСТРИЦА БАЊА ЛУКА";BIH001;BIH001001;Primary;Yes;44.982791900634766;16.711944580078125;
Bosnia and Herzegovina;ba;bih;31d4c293-8bf3-375c-96f4-27e19d3bf0f5;"Јавна установа Основна школа ""Младен Стојановић"" Љубија-Приједор";BIH001;BIH001001;Primary;Yes;44.982784271240234;16.711950302124023;
Bosnia and Herzegovina;ba;bih;ca28db19-1f88-3558-8d94-ff0f311d6ba5;"Јавна установа Основна школа ""Младен Стојановић"" Љубија-Приједор";BIH001;BIH001001;Primary;Yes;44.982784271240234;16.711950302124023;
Bosnia and Herzegovina;ba;bih;51442ecb-4cfd-3a6c-bb9a-c60b5c64328f;"Јавна установа Основна школа ""Младен Стојановић"" Љубија-Приједор";BIH001;BIH001001;Primary;Yes;44.982784271240234;16.711950302124023;
Bosnia and Herzegovina;ba;bih;6f246f52-b5ce-3059-8a86-b55866e3bf62;"Јавна установа Основна школа ""Младен Стојановић"" Љубија-Приједор";BIH001;BIH001001;Primary;Yes;44.982784271240234;16.711950302124023;
Bosnia and Herzegovina;ba;bih;d0d4267c-6f1c-3db5-a995-376bd2ef6be7;"Јавна установа Основна школа ""Младен Стојановић"" Љубија-Приједор";BIH001;BIH001001;Primary;Yes;44.982784271240234;16.711950302124023;
Bosnia and Herzegovina;ba;bih;d4474169-394b-3a0d-b983-c3bfe87da1d4;Јавна установа Средњошколски центар Костајница;BIH001;BIH001001;Secondary;Yes;44.982791900634766;16.711944580078125;
Bosnia and Herzegovina;ba;bih;fa6c509c-ec45-3ff7-be45-5f0591c436ec;"ЈУ ОШ ""Мајка Кнежопољка";BIH001;BIH001001;Primary;No;45.10553741455078;16.67597007751465;
Bosnia and Herzegovina;ba;bih;10283f2c-2ada-393c-9ed4-e8593cd3b501;"ЈУ основна школа ""Ћирило и Методије"" Јаруге";BIH001;BIH001001;Primary;Yes;45.015647888183594;16.844619750976562;
Bosnia and Herzegovina;ba;bih;663072f4-e9be-38f1-90dc-b10f6c61b746;"ОШ ""Младен Стојановић"" Горњи Подградци, ПО Јабланица";BIH001;BIH001001;Primary;No;45.09906005859375;17.005416870117188;
Bosnia and Herzegovina;ba;bih;e9f39c45-af87-35db-b7d4-56f70065df77;"ЈУ ОШ ""Доситеј Обрадовић"" Приједор";BIH001;BIH001001;Primary;Yes;44.92137908935547;16.664276123046875;
Bosnia and Herzegovina;ba;bih;f1d448ea-aa19-340d-b219-576bf529d11e;"ЈУ ОШ ""Доситеј Обрадовић"" Приједор";BIH001;BIH001001;Primary;Yes;44.908714294433594;16.66128158569336;
Bosnia and Herzegovina;ba;bih;6befee13-6036-3b6d-8fa3-d5203679378f;"Јавна установа Основна школа ""Десанка Максимовић"" Оштра Лука ПО Батковци";BIH001;BIH001001;Primary;No;44.85521697998047;16.561424255371094;
Bosnia and Herzegovina;ba;bih;1367dfed-ce7a-36f8-92e8-348daf73d791;"ЈУ ОШ ""Доситеј Обрадовић"" Приједор";BIH001;BIH001001;Primary;Yes;44.96446990966797;16.69990348815918;
Bosnia and Herzegovina;ba;bih;c6e10fad-034b-3972-b53f-d457e404734a;ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА ВУК КАРАЏИЋ;BIH001;BIH001001;Primary;Yes;44.94765853881836;16.69086265563965;
Bosnia and Herzegovina;ba;bih;a11d0ee9-638d-3287-a161-c9430bbcc11c;ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА ВУК КАРАЏИЋ ПО ГОРЊИ ПЕТРОВ ГАЈ;BIH001;BIH001001;Primary;Yes;44.94765853881836;16.69086265563965;
Bosnia and Herzegovina;ba;bih;2e735521-d6c9-3874-a69d-637c377f0cfe;ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА ВУК КАРАЏИЋ ПО НИШЕВИЋИ;BIH001;BIH001001;Primary;Yes;44.94765853881836;16.69086265563965;
Bosnia and Herzegovina;ba;bih;00edd225-8d0f-3c08-96ed-81a14f2fa0aa;ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА ВУК КАРАЏИЋ ПО СРЕДЊА ЛАМОВИТА;BIH001;BIH001001;Primary;Yes;44.94765853881836;16.69086265563965;
Bosnia and Herzegovina;ba;bih;668b80de-8618-38c5-a12c-e1789cf4d36e;ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА ВУК КАРАЏИЋ- ПО ГРАДИНА;BIH001;BIH001001;Primary;Yes;44.94765853881836;16.69086265563965;
Bosnia and Herzegovina;ba;bih;08decbf0-368b-305e-a24a-b1cdd1b27c99;"ЈУ Музичка школа ""Саво Балабан"" Приједор";BIH001;BIH001001;Other;Yes;44.98054504394531;16.710071563720703;
Bosnia and Herzegovina;ba;bih;9ba5e9f4-5340-30b5-bd23-7c51564c4a33;"ЈУ ОШ ""Доситеј Обрадовић"" Приједор";BIH001;BIH001001;Primary;Yes;44.98189926147461;16.70789909362793;
Bosnia and Herzegovina;ba;bih;c44032ce-aa1f-3034-9c0a-89408d5553b8;"ЈУ ОШ ""Доситеј Обрадовић"" Приједор";BIH001;BIH001001;Primary;Yes;44.98189926147461;16.70789909362793;
Bosnia and Herzegovina;ba;bih;ad322675-9664-32a4-86fb-90375722a641;"ЈУ ОШ"" Бранко Радичевић"" Петрово, Приједор";BIH001;BIH001001;Primary;Yes;44.98189926147461;16.70789909362793;
Bosnia and Herzegovina;ba;bih;dd2e9ba3-6d35-3f42-9962-83002eb99864;"ЈУ ОШ"" Бранко Радичевић"" Петрово, Приједор";BIH001;BIH001001;Primary;Yes;44.98189926147461;16.70789909362793;
Bosnia and Herzegovina;ba;bih;a21c40f0-1e03-30ce-b361-30661dd578c8;"ЈУ Основна школа ""Петар Кочић"" Приједор";BIH001;BIH001001;Primary;Yes;44.98189926147461;16.70789909362793;
Bosnia and Herzegovina;ba;bih;9a61ac81-7697-3dc5-8b58-ae84dcc64ece;"ЈУ Основна школа ""Петар Кочић"" Приједор";BIH001;BIH001001;Primary;Yes;44.98189926147461;16.70789909362793;
Bosnia and Herzegovina;ba;bih;13b91de3-28ec-3f90-9bf8-691beee81ae8;"ЈУ Основна школа ""Петар Кочић"" Приједор";BIH001;BIH001001;Primary;Yes;44.98189926147461;16.70789909362793;
Bosnia and Herzegovina;ba;bih;318c4363-555a-31aa-b29b-94b023e862b1;"Јавна установа Основна школа ""Вук Караџић"" - ПО Добрљин";BIH001;BIH001001;Primary;Yes;44.98189926147461;16.70789909362793;
Bosnia and Herzegovina;ba;bih;eff9e428-b045-34a0-8466-09caee996342;"ЈУ основна школа ""Ћирило и Методије"" ПО Петров Гај";BIH001;BIH001001;Primary;Yes;44.911537170410156;16.836074829101562;
Bosnia and Herzegovina;ba;bih;af29b617-483b-3be0-aa4a-8866cacdf514;"ЈУОШ""Козарац"" ,Подручна школа Камичани";BIH001;BIH001001;Primary;No;44.95665359;16.84856414794922;
Bosnia and Herzegovina;ba;bih;50e3ae80-d3d8-330f-996e-e1ba0fe7823d;"Јавна установа Основна школа ""Јован Дучић""Ламовита подручно одјељење Доња Бистрица";BIH001;BIH001001;Primary;No;44.93885803222656;16.918256759643555;
Bosnia and Herzegovina;ba;bih;f681891b-0326-356f-912a-b176134512e1;"ЈУОШ ""Козарац";BIH001;BIH001001;Primary;Yes;44.97832107543945;16.84760856628418;
Bosnia and Herzegovina;ba;bih;8eca730d-d680-31f3-af1f-a66cd45dcb37;"Јавна установа Основна школа ""Јован Дузчић";BIH001;BIH001001;Primary;Yes;44.944522857666016;16.927804946899414;
Bosnia and Herzegovina;ba;bih;bd4a502c-2f81-35fb-92fc-6dfb84983680;"Јавна установа Основна школа ""Јован Дучић"" Ламовита подручно одјељење Бабићи";BIH001;BIH001001;Primary;No;44.95372772216797;16.908260345458984;
Bosnia and Herzegovina;ba;bih;3f143579-9bb0-39c9-a39b-47240e1824a5;"Јавна установа Основна школа ""Десанка Максимовић"" Оштра Лука";BIH001;BIH001001;Primary;Yes;44.99904251098633;16.92144203186035;
Bosnia and Herzegovina;ba;bih;9b40c630-f46e-322e-9b18-301bca51155c;"ЈУ Основна школа ""Десанка Максимовић"" Приједор";BIH001;BIH001001;Primary;Yes;44.95513916015625;16.762067794799805;
Bosnia and Herzegovina;ba;bih;86567943-4301-3078-a78e-dbbf60616a4e;"ЈУ Основна школа ""Десанка Максимовић"" ПО Доњи Гаревци";BIH001;BIH001001;Primary;Yes;44.96211242675781;16.768259048461914;
Bosnia and Herzegovina;ba;bih;01c71912-1aaa-383b-b80c-c98a2997524b;"ЈУ ОШ ""Вук Стефановић Караџић";HRV014;HRV014004;Primary;Yes;45.18707275390625;16.81325912475586;
Bosnia and Herzegovina;ba;bih;6051e7f8-cc79-38e9-a4e3-d141dae47a77;"Јавна установа Средњошколски центар ""Никола Тесла"" Козарска Дубица";BIH001;BIH001001;Secondary;Yes;45.180519104003906;16.803430557250977;
Bosnia and Herzegovina;ba;bih;85132c70-f454-3223-b9e4-3711acb23aab;"Јавна установа основна школа ""Свети Сава"" Козарска Дубица";BIH001;BIH001001;Primary;Yes;45.18010711669922;16.804119110107422;
Bosnia and Herzegovina;ba;bih;ec31c8f4-b280-3cfb-978f-31d6f0f7299d;"ЈУ ОШ ""Вук Стефановић Караџић"" подручно одјељење Демировац";BIH001;BIH001001;Primary;Yes;45.20969009399414;16.912513732910156;
Bosnia and Herzegovina;ba;bih;5c916b1d-2713-32b1-bfde-0a1adf058da6;"ЈУ Основна школа ""Драган Вујановић"" Сводна";BIH001;BIH001001;Primary;No;45.03798294067383;16.538837432861328;
Bosnia and Herzegovina;ba;bih;c7ab976b-330b-3474-a7aa-0889e0c0f757;"ЈУ ОШ ""Бранко Ћопић"" ПО Црна Ријека-Нови Град";BIH001;BIH001001;Primary;No;44.99541091918945;16.401744842529297;
Bosnia and Herzegovina;ba;bih;89623008-7977-308b-8be0-f415d0ea84d1;"ЈУ Основна школа ""Драган Вујановић"" Сводна";BIH001;BIH001001;Primary;No;45.033470153808594;16.45254135131836;
Bosnia and Herzegovina;ba;bih;d36a739e-2a1c-3ac1-a6be-7405313657fc;"Јавна установа Основна школа ""Вук Караџић"" - ПО Доње Водичево";BIH001;BIH001001;Primary;Yes;45.117000579833984;16.45599937438965;
Bosnia and Herzegovina;ba;bih;f83056da-fecb-3571-82c0-97e8ce649d00;"Јавна установа Основна школа ""Вук Караџић"" - ПО Равнице";BIH001;BIH001001;Primary;Yes;45.06504821777344;16.391782760620117;
Bosnia and Herzegovina;ba;bih;813b36a9-7585-323f-ac65-b5f8d20fefc9;"Јавна установа Основна школа ""Вук Караџић"" Нови Град";BIH001;BIH001001;Primary;Yes;45.062198638916016;16.391582489013672;
Bosnia and Herzegovina;ba;bih;4302ba1f-08e2-3ee3-8768-1e1b2cf00114;"ЈУ ОШ "" Доситеј Обрадовић "" Кнежево";BIH001;BIH001001;Primary;Yes;44.91072082519531;17.30835723876953;
Bosnia and Herzegovina;ba;bih;9949d72c-c6d3-372f-b354-2c738a5a4de0;JU Osnovna skola Mladen Stojanovic;BIH001;BIH001001;Primary;Yes;44.932403564453125;17.319229125976562;
Bosnia and Herzegovina;ba;bih;03791b59-d672-33c3-94be-e5d8b6e97671;"JU OŠ ""GEORGIOS A. PAPANDREU"" ALEKSANDROVAC";BIH001;BIH001001;Primary;Yes;44.964847564697266;17.31644058227539;
Bosnia and Herzegovina;ba;bih;133e6936-f81a-32f3-9fb2-790b010f9825;JU Osnovna skola Mladen Stojanovic;BIH001;BIH001001;Primary;Yes;44.936500549316406;17.404098510742188;
Bosnia and Herzegovina;ba;bih;03191c25-487d-39ae-bb9d-320e728bfe3f;ЈУ ОШ „Свети Сава“ Котор Варош;BIH001;BIH001001;Primary;Yes;44.875797271728516;17.286605834960938;
Bosnia and Herzegovina;ba;bih;92467dc1-e84b-3b9c-b91b-457db094de97;"Јавна установа Основна школа ""Св. Ћирило и Методије"" Пискавица";BIH001;BIH001001;Primary;Yes;44.906436920166016;17.301464080810547;
Bosnia and Herzegovina;ba;bih;e5739ddc-ec46-3898-bde4-223cae3d290c;JU Osnovna skola Mladen Stojanović;BIH001;BIH001001;Primary;Yes;44.88499069213867;17.289766311645508;
Bosnia and Herzegovina;ba;bih;039554fe-7af3-3c9e-95f5-f91578aa426f;"ЈУ ОШ ""Милутин Бојић";BIH001;BIH001001;Primary;Yes;44.87577819824219;17.262182235717773;
Bosnia and Herzegovina;ba;bih;1e051572-5e6d-37ac-8433-16b218155718;Јавна установа основна школа Петар Кочић Нова Топола;BIH001;BIH001001;Primary;No;45.01378631591797;17.268821716308594;
Bosnia and Herzegovina;ba;bih;a4c93bae-19d4-37aa-99b1-5cf8a8917479;"ОШ ЈУ ""Вук Стефановић Караџић"" ПО Средња Јурковица";BIH001;BIH001001;Primary;No;44.983062744140625;17.191062927246094;
Bosnia and Herzegovina;ba;bih;ab0eec9b-ecb2-3530-8fc1-838c1921a9ee;"ОШ ЈУ ""Вук Стефановић Караџић"" ПО Горња Јурковица";BIH001;BIH001001;Primary;No;44.95594787597656;17.169185638427734;
Bosnia and Herzegovina;ba;bih;4d4af366-6d82-31cb-a272-a4b1b86b0d00;"ЈУ ОШ ""НИКОЛА ТЕСЛА""  - Подручно одјељење Грабик Илова";BIH001;BIH001001;Primary;No;44.93194580078125;17.64672852;
Bosnia and Herzegovina;ba;bih;f9b3b6fe-bb3d-308c-9f84-4c4a69a5bd7a;"ЈУ ОШ ""НИКОЛА ТЕСЛА""  - Подручно одјељење Гаљиповци";BIH001;BIH001001;Primary;No;44.90367508;17.61992835998535;
Bosnia and Herzegovina;ba;bih;1979e1a4-ffe2-37cf-b1be-2afe504b21c0;ЈУ ОШ ''МЕША СЕЛИМОВИЋ'' НАСЕОБИНА ЛИШЊА;BIH001;BIH001001;Primary;Yes;44.88600540161133;17.56047248840332;
Bosnia and Herzegovina;ba;bih;1dbd3cc6-4f54-3caa-afbd-8a5a15140566;ЈУ ОШ ''МЕША СЕЛИМОВИЋ'' НАСЕОБИНА ЛИШЊА, ПО ОТПОЧИВАЉКА;BIH001;BIH001001;Primary;No;44.87443542480469;17.552885055541992;
Bosnia and Herzegovina;ba;bih;2ce180f7-8251-3d35-abb6-9eb84861bcc7;ЈУ ОШ ''МЕША СЕЛИМОВИЋ'' НАСЕОБИНА ЛИШЊА, ПО ЛИШЊА;BIH001;BIH001001;Primary;No;44.87452697753906;17.534603118896484;
Bosnia and Herzegovina;ba;bih;68d102cb-b731-3ca3-a324-9bdab544489a;ЈУ ОШ ''МЕША СЕЛИМОВИЋ'' НАСЕОБИНА ЛИШЊА, ПО МУЈИНЦИ;BIH001;BIH001001;Primary;No;44.90331268310547;17.558910369873047;
Bosnia and Herzegovina;ba;bih;000f2374-00ef-3868-b3e7-ee7a84b8cf66;"ЈУ ОШ ""МИЛОШ ЦРЊАНСКИ"" ПОТОЧАНИ";BIH001;BIH001001;Primary;No;44.89829635620117;17.500816345214844;
Bosnia and Herzegovina;ba;bih;d5cee7d1-a390-3d0b-85c7-f84d3905c256;"JУ Основна школа ""Јован Јовановић-Змај"" Србац";BIH001;BIH001001;Primary;Yes;45.02272415161133;17.485477447509766;
Bosnia and Herzegovina;ba;bih;775c3e83-f960-3c79-b5ad-621c4ab27031;"Јавна установа Основна школа ""Борисав Станковић";BIH001;BIH001001;Primary;Yes;44.80567169189453;17.21213722229004;
Bosnia and Herzegovina;ba;bih;6636988b-7fa8-3bc6-b5d4-08401d8ac7e3;ЈУ ГРАЂЕВИНСКА ШКОЛА БАЊА ЛУКА;BIH001;BIH001001;Other;Yes;44.80185317993164;17.20806312561035;
Bosnia and Herzegovina;ba;bih;4e5abb10-36e5-3e5e-96b2-62f43563179e;"ЈУ ОШ ""ИВАН ГОРАН КОВАЧИЋ";BIH001;BIH001001;Primary;Yes;44.79724884033203;17.203365325927734;
Bosnia and Herzegovina;ba;bih;689d6a37-710a-33e6-bdbb-600ded4517cd;"ЈУ ОШ ""Милош Дујић";BIH001;BIH001001;Primary;Yes;44.800411224365234;17.209753036499023;
Bosnia and Herzegovina;ba;bih;351b124e-9110-30f4-ab7d-c0059b344028;"ЈУ ОШ ""Милош Дујић";BIH001;BIH001001;Primary;Yes;44.800411224365234;17.209753036499023;
Bosnia and Herzegovina;ba;bih;d8249edb-76e4-3fbe-9b79-fd9a1dcfd9a3;"ЈУ ОШ ""Милош Дујић";BIH001;BIH001001;Primary;Yes;44.800411224365234;17.209753036499023;
Bosnia and Herzegovina;ba;bih;aa615538-a7f2-3648-9c49-07c1e78c9651;"ЈУ ОШ ""Милош Дујић";BIH001;BIH001001;Primary;Yes;44.800411224365234;17.209753036499023;
Bosnia and Herzegovina;ba;bih;14674faa-ad93-3415-aba2-d1e7503edc1e;"ЈУ ОШ ""Милош Дујић";BIH001;BIH001001;Primary;Yes;44.800411224365234;17.209753036499023;
Bosnia and Herzegovina;ba;bih;ac71f197-3c43-3898-aa73-1c8504cf5315;"ЈУ ОШ ,,Алекса Шантић"" Бања Лука";BIH001;BIH001001;Primary;Yes;44.786460876464844;17.172893524169922;
Bosnia and Herzegovina;ba;bih;41e36af4-6d9c-3316-837c-5105369cc063;"Јавна установа Основна школа ""Св. Ћирило и Методије"" Пискавица";BIH001;BIH001001;Primary;Yes;44.78402328491211;17.20647621154785;
Bosnia and Herzegovina;ba;bih;cc58ca57-0aad-379e-a46f-cfb412046042;"ЈУ ОШ ""Ђура Јакшић"" Подновље";BIH001;BIH001001;Primary;Yes;44.77600098;17.199499130249023;
Bosnia and Herzegovina;ba;bih;f8a13bf2-a545-33ec-9fa5-1991d030ecf0;"ЈУ ОШ ""Бранко Ћопић"" Бања Лука";BIH001;BIH001001;Primary;Yes;44.77492141723633;17.19727325439453;
Bosnia and Herzegovina;ba;bih;dfbe52ed-b2be-33ca-aa3b-467555804914;"ЈУ ОШ ""Милан Ракић"" Карановац, Бања Лука";BIH001;BIH001001;Primary;Yes;44.77600098;17.199499130249023;
Bosnia and Herzegovina;ba;bih;ced3f864-b178-371c-9bca-be5da87c172c;"ЈУ ОШ ""Милутин Бојић";BIH001;BIH001001;Primary;Yes;44.77600098;17.199499130249023;
Bosnia and Herzegovina;ba;bih;569de222-3117-3675-81f7-50c3064ea155;ЈУ ОШ ''СТАНКО РАКИТА'';BIH001;BIH001001;Primary;Yes;44.77491760253906;17.19641685;
Bosnia and Herzegovina;ba;bih;a15827b0-586c-34da-bd37-00729f94f3b3;ЈУ ОШ ''СТАНКО РАКИТА'' ПО ДЕБЕЉАЦИ;BIH001;BIH001001;Primary;Yes;44.78022003173828;17.19727135;
