radio;mcc;net;area;cell;unit;lon;lat;range;samples;changeable;created;updated;averageSignal
UMTS;218;5;50;1980463;336;19.1039;44.3687;1000;29;1;1719382225;1719651386;0
UMTS;218;5;50;1996247;245;19.1096;44.3611;1000;37;1;1719382315;1719651386;0
UMTS;218;5;50;2003383;240;19.1125;44.3492;1827;39;1;1719382395;1719651386;0
UMTS;218;5;50;1996241;246;19.1248;44.3394;1000;2;1;1719382546;1719433750;0
UMTS;218;5;50;2003381;238;19.1321;44.3364;1000;12;1;1719382575;1719433750;0
GSM;218;5;1;7301;-1;19.128;44.3244;1091;30;1;1719382615;1719433750;0
GSM;218;5;1;7302;-1;19.1329;44.3183;2484;45;1;1719382615;1719433750;0
GSM;218;5;1;162;-1;19.1388;44.3103;2519;29;1;1719382627;1719433750;0
GSM;218;5;1;1043;-1;19.1378;44.3086;1861;32;1;1719382686;1719433750;0
GSM;218;5;1;7303;-1;19.1285;44.3158;1000;5;1;1719382737;1719433750;0
UMTS;218;5;50;2003382;239;19.1317;44.3141;1933;70;1;1719382756;1719651386;0
GSM;218;5;1;1041;-1;19.1492;44.2972;1000;13;1;1719382876;1719433750;0
GSM;218;5;1;1042;-1;19.1494;44.2948;1000;4;1;1719382906;1719433750;0
UMTS;218;5;50;1997123;220;19.1478;44.2942;1303;42;1;1719382915;1719651385;0
LTE;218;5;500;236551;-1;19.1489;44.288;1000;4;1;1719382955;1719433750;0
UMTS;218;5;50;1997126;220;19.1493;44.2903;1000;2;1;1719382945;1719433750;0
UMTS;218;5;50;1997122;219;19.1391;44.2807;1324;63;1;1719383005;1719651385;0
GSM;218;5;1;881;-1;19.1059;44.2716;1000;5;1;1719383274;1719433751;0
UMTS;218;5;50;2016961;233;19.1083;44.2607;2250;101;1;1719383287;1719651385;0
UMTS;218;5;50;2016962;234;19.1048;44.2356;1588;79;1;1719383492;1719651384;0
UMTS;218;5;50;2023131;230;19.1033;44.2164;1306;84;1;1719383631;1719651384;0
LTE;218;5;500;237573;-1;19.107;44.2145;1000;3;1;1719383711;1719433751;0
UMTS;218;5;50;2023133;232;19.0866;44.2002;1808;59;1;1719383851;1719651384;0
UMTS;218;5;50;1996323;476;19.0772;44.1908;1842;73;1;1719384051;1719651384;0
UMTS;218;5;50;1979106;96;19.0755;44.1746;1000;12;1;1719384131;1719433752;0
UMTS;218;5;50;1989553;148;19.0768;44.1704;1000;4;1;1719384181;1719433752;0
UMTS;218;5;50;1979105;95;19.0738;44.1681;1000;14;1;1719384221;1719433752;0
UMTS;218;5;50;1990961;94;19.0715;44.1669;1000;13;1;1719384441;1719651383;0
UMTS;218;5;50;1990963;96;19.0535;44.1647;2271;75;1;1719384451;1719651383;0
LTE;218;5;500;56326;-1;19.0593;44.164;1000;7;1;1719384481;1719433752;0
UMTS;218;5;50;2017941;222;19.0178;44.1747;2295;117;1;1719384581;1719651383;0
UMTS;218;5;50;2023542;229;19.0033;44.1684;4462;26;1;1719384671;1719651383;0
GSM;218;5;1;1863;-1;18.9899;44.1844;1000;16;1;1719384833;1719433753;0
UMTS;218;5;50;2017943;224;18.9827;44.1825;1085;47;1;1719384881;1719651383;0
GSM;218;5;1;1862;-1;18.957;44.1763;3082;31;1;1719384968;1719433754;0
UMTS;218;5;50;2023541;228;18.9489;44.1639;2550;89;1;1719384998;1719651382;0
GSM;218;5;1;7461;-1;18.9565;44.1752;1901;12;1;1719385023;1719433753;0
GSM;218;5;1;4531;-1;18.9569;44.18;1000;20;1;1719385023;1719433753;0
GSM;218;5;1;372;-1;18.9542;44.1799;1000;11;1;1719385050;1719433753;0
GSM;218;5;1;4532;-1;18.9522;44.1803;1000;4;1;1719385071;1719433753;0
UMTS;218;5;50;1990743;461;18.9496;44.1809;1000;25;1;1719385101;1719651382;0
UMTS;218;5;50;1990746;461;18.947;44.1794;1000;19;1;1719385153;1719433753;0
UMTS;218;5;50;1970611;86;18.9446;44.1821;1000;13;1;1719385211;1719433753;0
LTE;218;5;500;300805;-1;18.9495;44.179;1000;4;1;1719385498;1719433753;0
UMTS;218;5;50;2000615;87;18.9476;44.173;1000;9;1;1719385601;1719433753;0
GSM;218;5;1;7462;-1;18.946;44.1599;1000;3;1;1719385855;1719433753;0
GSM;218;5;1;243;-1;18.946;44.1599;1000;3;1;1719385855;1719433754;0
UMTS;218;5;50;2016452;414;18.9392;44.1596;1043;43;1;1719385899;1719651382;0
UMTS;218;5;50;2023544;79;18.9302;44.1573;1000;71;1;1719385972;1719651382;0
LTE;218;5;500;51718;-1;18.9383;44.1586;1000;10;1;1719386254;1719651382;0
UMTS;218;5;50;1982621;212;18.9414;44.1483;1000;31;1;1719386334;1719651382;0
UMTS;218;5;50;1982623;208;18.9412;44.1464;1000;11;1;1719386388;1719651382;0
UMTS;218;5;50;1982622;209;18.9578;44.1311;2056;104;1;1719386438;1719651382;0
UMTS;218;5;50;2020131;509;18.9647;44.1031;2214;92;1;1719386704;1719651381;0
UMTS;218;5;50;2020132;226;18.9526;44.0793;1000;32;1;1719386937;1719651381;0
LTE;218;5;500;96258;-1;18.9523;44.0798;1000;4;1;1719387007;1719433755;0
UMTS;218;5;50;1989511;92;18.9507;44.0754;1000;17;1;1719387107;1719651381;0
UMTS;218;5;50;1989513;94;18.9464;44.0695;1000;21;1;1719387133;1719651381;0
UMTS;218;5;50;2016602;259;18.9286;44.0486;2984;166;1;1719387188;1719651381;0
UMTS;218;5;50;2674471;259;18.9016;44.0283;1000;10;1;1719387563;1719433756;0
LTE;218;5;500;117761;-1;18.8892;44.0101;1000;10;1;1719387797;1719433756;0
UMTS;218;5;54;2674474;316;18.8675;43.9863;1590;33;1;1719387961;1719651379;0
UMTS;218;90;315;492112;149;18.8685;43.9878;1000;28;1;1719388031;1719433757;0
UMTS;218;90;315;492114;165;18.8591;43.9753;1137;17;1;1719388166;1719433757;0
GSM;218;90;15;22397;-1;18.8595;43.9796;1000;11;1;1719388210;1719433757;0
UMTS;218;90;315;492336;126;18.8581;43.9667;1000;4;1;1719388366;1719433757;0
GSM;218;5;3;7282;-1;18.8207;43.9443;18432;69;1;1719388389;1719433876;0
GSM;218;5;3;7251;-1;18.8251;43.943;5160;60;1;1719388389;1719651378;0
GSM;218;5;3;401;-1;18.8122;43.937;2468;56;1;1719388548;1719651378;0
UMTS;218;5;54;2678691;169;18.7652;43.9222;6187;27;1;1719388581;1719651378;0
UMTS;218;5;54;2658694;169;18.7662;43.925;6115;74;1;1719388590;1719651379;0
GSM;218;5;3;402;-1;18.8104;43.9363;1473;51;1;1719388649;1719651378;0
GSM;218;5;3;7252;-1;18.8147;43.9356;1160;14;1;1719388668;1719433757;0
GSM;218;5;3;3841;-1;18.7981;43.9365;1000;18;1;1719388759;1719433757;0
GSM;218;5;3;3843;-1;18.7967;43.9366;1000;15;1;1719388789;1719433757;0
GSM;218;5;3;3842;-1;18.7982;43.9383;1000;1;1;1719388889;1719388889;0
UMTS;218;5;54;2655284;270;18.7923;43.9359;1000;2;1;1719388967;1719433757;0
UMTS;218;5;54;2655286;313;18.7928;43.9358;1000;11;1;1719388977;1719651378;0
UMTS;218;5;54;2675283;313;18.7907;43.9343;1000;3;1;1719388987;1719433757;0
UMTS;218;5;54;2655282;364;18.7888;43.9309;1000;29;1;1719388997;1719651378;0
UMTS;218;5;54;2655285;364;18.7908;43.9333;1000;1;1;1719389080;1719389080;0
UMTS;218;5;54;2675282;364;18.7908;43.9333;1000;6;1;1719389281;1719651378;0
LTE;218;5;540;106754;-1;18.7908;43.9333;1000;3;1;1719389301;1719651378;0
UMTS;218;5;54;2671842;413;18.7831;43.9257;1000;18;1;1719390244;1719651378;0
UMTS;218;5;54;2678923;362;18.7793;43.9237;1000;12;1;1719390254;1719433758;0
UMTS;218;5;54;2658691;169;18.7703;43.9234;5716;58;1;1719390294;1719651379;0
UMTS;218;5;54;2678693;171;18.7163;43.912;1373;65;1;1719390684;1719651378;0
LTE;218;5;540;127751;-1;18.6806;43.9222;1000;3;1;1719390994;1719433758;0
LTE;218;5;540;52487;-1;18.6519;43.9214;1000;6;1;1719391144;1719433758;0
GSM;218;5;3;1871;-1;18.6236;43.9032;6610;24;1;1719391190;1719433760;0
GSM;218;5;2;16092;-1;18.6427;43.912;1000;18;1;1719391206;1719433758;0
GSM;218;5;3;653;-1;18.6082;43.8844;8619;102;1;1719391284;1722195362;0
GSM;218;5;3;15121;-1;18.6136;43.8844;8227;63;1;1719391348;1722618544;0
GSM;218;5;3;651;-1;18.608;43.8573;5858;27;1;1719391447;1722625323;0
GSM;218;5;3;7283;-1;18.6076;43.8814;1548;20;1;1719391465;1719433759;0
GSM;218;5;3;7281;-1;18.608;43.8819;1000;2;1;1719391635;1719433759;0
UMTS;218;5;54;2678723;178;18.6062;43.8799;1000;6;1;1719391644;1719433759;0
LTE;218;5;510;122629;-1;18.558;43.8722;1000;6;1;1719391904;1719433760;0
UMTS;218;5;54;2673311;416;18.5476;43.8615;1109;52;1;1719391934;1719651376;0
GSM;218;5;3;1872;-1;18.5517;43.8391;3540;11;1;1719392084;1722113643;0
UMTS;218;5;54;2673313;505;18.5292;43.85;2473;113;1;1719392114;1719651376;0
UMTS;218;5;54;2673312;220;18.5528;43.8412;1699;129;1;1719392194;1719651376;0
UMTS;218;5;54;2672093;204;18.5586;43.8282;1000;14;1;1719392354;1719651375;0
UMTS;218;5;54;2670633;302;18.559;43.8228;1000;34;1;1719392374;1719651375;0
UMTS;218;5;54;2649003;248;18.5634;43.8149;1000;26;1;1719392424;1719651375;0
UMTS;218;5;54;2640632;302;18.5609;43.8171;1000;33;1;1719392434;1719651375;0
UMTS;218;5;54;2649002;247;18.5659;43.8137;1000;10;1;1719392494;1719651375;0
UMTS;218;5;54;2649001;246;18.5661;43.8141;1000;7;1;1719392504;1719651375;0
LTE;218;5;540;157443;-1;18.5659;43.8139;1000;1;1;1719392661;1719392661;0
UMTS;218;5;54;2649004;246;18.5658;43.8136;1000;5;1;1719392678;1719433761;0
UMTS;218;5;54;2640633;300;18.5588;43.8255;1000;9;1;1719393097;1719433761;0
LTE;218;5;540;117255;-1;18.535;43.8515;1000;11;1;1719393407;1719651375;0
UMTS;218;5;51;2645851;402;18.504;43.8465;2106;60;1;1719393537;1719651375;0
UMTS;218;5;51;2651561;479;18.4666;43.8444;3703;35;1;1719393567;1719651374;0
UMTS;218;5;51;2681181;415;18.4769;43.8439;1362;53;1;1719393627;1719651374;0
UMTS;218;5;51;2681183;455;18.4525;43.8571;1410;41;1;1719393787;1719651369;0
UMTS;218;5;51;2676562;68;18.4399;43.8572;1000;22;1;1719393897;1719651370;0
UMTS;218;5;51;2638111;40;18.4434;43.8615;1000;39;1;1719393917;1719651369;0
UMTS;218;5;51;2680722;494;18.4385;43.8511;1000;12;1;1719394007;1719651374;0
UMTS;218;5;51;2660722;494;18.4316;43.8523;1000;5;1;1719394037;1719433762;0
UMTS;218;5;51;2666903;205;18.4299;43.8525;1000;11;1;1719394067;1719651374;0
UMTS;218;5;51;2637681;117;18.4249;43.854;1000;18;1;1719394127;1719651374;0
LTE;218;5;510;30466;-1;18.4193;43.853;1000;4;1;1719394157;1719433762;0
UMTS;218;5;51;2630133;154;18.4124;43.8529;1000;19;1;1719394177;1719651373;0
UMTS;218;5;51;2686942;349;18.4139;43.8553;1000;24;1;1719394197;1719651368;0
UMTS;218;5;51;2670064;288;18.4146;43.8527;2497;9;1;1719394257;1719651373;0
UMTS;218;5;51;2666636;332;18.4081;43.8513;1000;7;1;1719394297;1719651373;0
UMTS;218;5;51;2679092;76;18.3955;43.8478;1000;21;1;1719394387;1719651365;0
UMTS;218;5;51;2667882;425;18.405;43.8491;3385;8;1;1719394618;1719651369;0
UMTS;218;5;51;2662073;149;18.391;43.8393;1000;17;1;1719394658;1719433763;0
UMTS;218;5;51;2662072;148;18.3806;43.8332;1000;15;1;1719394817;1719433763;0
LTE;218;5;510;96770;-1;18.3723;43.8293;1000;5;1;1719394928;1719433762;0
UMTS;218;5;51;2684461;89;18.373;43.83;1000;11;1;1719394937;1719651373;0
UMTS;218;5;51;2684463;88;18.3655;43.8265;1000;11;1;1719394988;1719651373;0
UMTS;218;5;51;2671513;289;18.3635;43.8247;1000;12;1;1719395048;1719651373;0
UMTS;218;5;51;2681513;289;18.3613;43.8229;1000;4;1;1719395098;1719651373;0
UMTS;218;5;51;2655891;90;18.3607;43.8224;1000;7;1;1719395108;1719651373;0
UMTS;218;5;51;2649402;68;18.3557;43.8237;1000;28;1;1719395128;1719651373;0
UMTS;218;5;51;2675891;90;18.3567;43.8232;1000;10;1;1719395138;1719651373;0
UMTS;218;5;51;2655893;91;18.3569;43.8228;1000;25;1;1719395214;1719651373;0
UMTS;218;5;51;2642773;241;18.356;43.8237;1000;9;1;1719395352;1719651373;0
UMTS;218;5;51;2649403;69;18.3471;43.8216;1000;36;1;1719396316;1719651373;0
LTE;218;5;510;35587;-1;18.3516;43.8253;1000;2;1;1719396436;1719433763;0
UMTS;218;5;51;2683922;444;18.3464;43.8265;1143;13;1;1719396586;1719651366;0
UMTS;218;5;51;2683921;190;18.345;43.828;1000;3;1;1719396920;1719433763;0
UMTS;218;5;51;2683923;347;18.3429;43.8287;1000;28;1;1719397000;1719651373;0
UMTS;218;5;51;2663922;444;18.3421;43.8284;1000;6;1;1719397060;1719433763;0
UMTS;218;5;51;2662222;53;18.3422;43.8289;1000;2;1;1719397157;1719433763;0
LTE;218;5;510;103171;-1;18.3416;43.8285;1000;5;1;1719397197;1719433763;0
UMTS;218;5;51;2677452;254;18.3375;43.8255;1000;41;1;1719397307;1719651366;0
UMTS;218;5;51;2683051;284;18.3388;43.8275;1000;1;1;1719397457;1719397457;0
UMTS;218;5;51;2677453;257;18.3363;43.8279;1000;2;1;1719397655;1719433763;0
LTE;218;5;510;310274;-1;18.3372;43.8262;1000;2;1;1719398715;1719433763;0
UMTS;218;5;51;2657452;254;18.3376;43.8213;1000;11;1;1719398745;1719651366;0
UMTS;218;5;51;2663925;444;18.3426;43.8289;1000;9;1;1719401044;1719433763;0
UMTS;218;5;51;2663926;347;18.3473;43.827;1000;16;1;1719401761;1719651373;0
UMTS;218;5;51;2662225;53;18.344;43.8314;1000;8;1;1719402891;1719433763;0
UMTS;218;5;51;2662224;340;18.3457;43.8338;1000;3;1;1719403011;1719433763;0
UMTS;218;5;51;2662226;196;18.3442;43.8358;1000;6;1;1719403053;1719433763;0
UMTS;218;5;51;2662574;255;18.3443;43.8382;1000;11;1;1719403117;1719651365;0
UMTS;218;5;51;2667805;305;18.3434;43.8389;1000;2;1;1719403166;1719433763;0
LTE;218;5;510;308737;-1;18.3488;43.8402;1000;1;1;1719403251;1719403251;0
UMTS;218;5;51;2683132;368;18.3528;43.8412;1000;7;1;1719403281;1719433763;0
UMTS;218;5;51;2683131;372;18.3575;43.8425;1000;10;1;1719403356;1719651372;0
UMTS;218;5;51;2654752;484;18.3593;43.843;1000;7;1;1719403445;1719651372;0
UMTS;218;5;51;2654755;484;18.3622;43.8435;1000;5;1;1719403471;1719433763;0
UMTS;218;5;51;2669805;20;18.3663;43.844;1000;6;1;1719403518;1719433763;0
UMTS;218;5;51;2664446;130;18.3694;43.8447;1000;3;1;1719403587;1719433763;0
UMTS;218;5;51;2664445;129;18.373;43.8457;1000;6;1;1719403597;1719433763;0
UMTS;218;5;51;2662145;83;18.3711;43.8451;1000;2;1;1719403607;1719433763;0
UMTS;218;5;51;2667886;426;18.3805;43.8466;1000;10;1;1719403684;1719433764;0
UMTS;218;5;51;2663414;119;18.387;43.8475;1000;5;1;1719403834;1719433764;0
UMTS;218;5;51;2667884;424;18.3915;43.8501;1439;6;1;1719403870;1719651372;0
UMTS;218;5;51;2659095;76;18.3967;43.8487;1000;22;1;1719403988;1719651373;0
LTE;218;5;510;103682;-1;18.3972;43.8497;1000;2;1;1719404000;1719433764;0
UMTS;218;5;51;2630132;319;18.4195;43.8552;1000;8;1;1719404447;1719433764;0
UMTS;218;5;51;2686941;348;18.4232;43.8557;1000;4;1;1719404694;1719651373;0
UMTS;218;5;51;2663676;85;18.4231;43.8567;1000;6;1;1719404744;1719651368;0
LTE;218;5;510;210179;-1;18.4216;43.8561;1000;5;1;1719404754;1719651368;0
UMTS;218;5;51;2637682;182;18.4235;43.8587;1000;13;1;1719404936;1719651368;0
UMTS;218;5;51;2637683;390;18.426;43.8596;1000;7;1;1719405236;1719651369;0
UMTS;218;5;51;2663084;360;18.4342;43.8614;1000;11;1;1719405416;1719651369;0
UMTS;218;5;51;2661775;60;18.4266;43.86;1000;11;1;1719405436;1719651365;0
UMTS;218;5;51;2681772;60;18.4262;43.8598;1000;15;1;1719405496;1719651369;0
LTE;218;5;510;29954;-1;18.4267;43.86;1000;7;1;1719405516;1719651368;0
UMTS;218;5;51;2661772;60;18.4267;43.86;1000;9;1;1719406316;1719651368;0
UMTS;218;5;51;2667684;501;18.4289;43.8596;1000;9;1;1719457747;1719651370;0
LTE;218;5;510;414721;-1;18.4261;43.8593;1000;2;1;1719457797;1719651364;0
LTE;218;5;510;29185;-1;18.4296;43.8594;1000;5;1;1719460825;1719651372;0
UMTS;218;5;51;2680721;365;18.4388;43.8634;1069;16;1;1719462219;1719651370;0
UMTS;218;5;51;2660982;405;18.4329;43.8584;1000;6;1;1719462269;1719651372;0
LTE;218;5;510;29186;-1;18.4321;43.8582;1000;7;1;1719462340;1719651372;0
UMTS;218;5;51;2663484;122;18.4378;43.8592;1000;14;1;1719462539;1719651372;0
UMTS;218;5;51;2660985;405;18.4308;43.8587;1000;14;1;1719463001;1719651372;0
UMTS;218;5;51;2663481;122;18.436;43.8594;1000;29;1;1719463142;1719651372;0
UMTS;218;5;51;2663483;124;18.4319;43.8588;1000;11;1;1719463272;1719651372;0
UMTS;218;5;51;2660724;365;18.4392;43.8623;1000;11;1;1719463542;1719651370;0
UMTS;218;5;51;2666908;206;18.4291;43.8578;1000;5;1;1719463716;1719651365;0
LTE;218;5;510;210945;-1;18.4399;43.8599;1000;6;1;1719463856;1719651369;0
UMTS;218;5;51;2683722;451;18.4295;43.8557;1000;5;1;1719464122;1719651374;0
UMTS;218;5;51;2663672;271;18.4263;43.8573;1000;3;1;1719464152;1719651365;0
UMTS;218;5;51;2667681;117;18.4256;43.8588;1000;4;1;1719464446;1719651365;0
UMTS;218;5;51;2683723;452;18.4255;43.8592;1000;1;1;1719464596;1719464596;0
LTE;218;5;510;414723;-1;18.4255;43.8592;1000;1;1;1719464616;1719464616;0
UMTS;218;5;51;2667683;390;18.4256;43.8598;1000;5;1;1719464706;1719651368;0
UMTS;218;5;51;2667687;390;18.4259;43.8598;1000;4;1;1719466404;1719651365;0
UMTS;218;5;51;2663721;450;18.4248;43.8581;1000;3;1;1719466594;1719651365;0
UMTS;218;5;51;2663673;85;18.4227;43.8563;1000;7;1;1719466693;1719651365;0
UMTS;218;5;51;2666631;331;18.4091;43.8535;1000;4;1;1719467157;1719651365;0
UMTS;218;5;51;2666632;332;18.4057;43.8528;1000;6;1;1719467184;1719651365;0
UMTS;218;5;51;2659091;75;18.402;43.8513;1000;9;1;1719467211;1719651365;0
UMTS;218;5;51;2667881;424;18.3935;43.8522;1159;6;1;1719467601;1719651368;0
UMTS;218;5;51;2683411;119;18.39;43.8503;1500;14;1;1719467611;1719651372;0
LTE;218;5;510;307969;-1;18.3874;43.8476;1000;1;1;1719467651;1719467651;0
UMTS;218;5;51;2663411;119;18.3857;43.8474;1000;5;1;1719467691;1719651365;0
UMTS;218;5;51;2667883;426;18.3751;43.8458;1000;18;1;1719467751;1719651372;0
UMTS;218;5;51;2663413;121;18.3797;43.8466;1000;3;1;1719467791;1719651365;0
UMTS;218;5;51;2662142;83;18.3733;43.8482;1000;9;1;1719467891;1719651367;0
UMTS;218;5;51;2684442;49;18.3671;43.8442;1000;16;1;1719467981;1719651372;0
UMTS;218;5;51;2669802;23;18.3653;43.844;1000;6;1;1719468021;1719651372;0
UMTS;218;5;51;2669803;22;18.3617;43.8435;1000;5;1;1719468111;1719651372;0
UMTS;218;5;51;2674752;484;18.3587;43.8457;1000;18;1;1719468185;1719651372;0
UMTS;218;5;51;2663131;372;18.3559;43.842;1000;10;1;1719468395;1719651372;0
LTE;218;5;510;51458;-1;18.357;43.8422;1000;1;1;1719468415;1719468415;0
UMTS;218;5;51;2663132;368;18.352;43.8409;1000;13;1;1719468465;1719651372;0
UMTS;218;5;51;2663135;368;18.3489;43.8401;1000;3;1;1719468605;1719651365;0
UMTS;218;5;51;2633082;261;18.3458;43.8394;1000;6;1;1719468645;1719651365;0
UMTS;218;5;51;2633083;262;18.3433;43.8382;1000;10;1;1719468695;1719651373;0
UMTS;218;5;51;2682221;340;18.3453;43.8332;1000;6;1;1719468945;1719651373;0
UMTS;218;5;51;2682222;53;18.3439;43.8312;1000;10;1;1719468975;1719651373;0
LTE;218;5;510;309506;-1;18.3425;43.8291;1000;1;1;1719469165;1719469165;0
UMTS;218;5;51;2643816;68;18.3555;43.8238;1000;2;1;1719469884;1719651373;0
LTE;218;5;510;35586;-1;18.3559;43.8237;1000;4;1;1719469920;1719651373;0
UMTS;218;5;51;2643812;68;18.3559;43.8236;1000;3;1;1719470121;1719651366;0
UMTS;218;5;51;2675893;91;18.3535;43.8207;1000;10;1;1719470367;1719651373;0
UMTS;218;5;51;2652592;352;18.3417;43.8177;1000;46;1;1719470667;1719651366;0
LTE;218;5;510;28418;-1;18.351;43.8195;1000;1;1;1719470677;1719470677;0
UMTS;218;5;51;2643813;69;18.3397;43.8185;1000;12;1;1719471290;1719651366;0
LTE;218;5;510;52739;-1;18.3426;43.8172;1000;2;1;1719471430;1719651366;0
UMTS;218;5;51;2643817;69;18.3357;43.825;1951;10;1;1719471745;1719651373;0
UMTS;218;5;51;2637802;305;18.3374;43.8199;1000;2;1;1719471960;1719651366;0
LTE;218;5;510;160002;-1;18.3376;43.8201;1000;1;1;1719472189;1719472189;0
LTE;218;5;510;104193;-1;18.3315;43.8175;1000;3;1;1719473192;1719651366;0
LTE;218;5;510;102406;-1;18.3376;43.82;1000;1;1;1719473948;1719473948;0
UMTS;218;5;51;2657455;254;18.3375;43.82;1000;3;1;1719473988;1719651366;0
UMTS;218;5;51;2652595;352;18.3247;43.8228;1381;8;1;1719474058;1719651367;0
GSM;218;5;2;12482;-1;18.3651;43.8101;4928;3;1;1719474601;1722191465;0
GSM;218;5;2;6012;-1;18.338;43.8206;1000;2;1;1719474601;1719651366;0
LTE;218;5;510;57862;-1;18.3373;43.8198;1000;1;1;1719474694;1719474694;0
UMTS;218;5;51;2663923;347;18.3422;43.8171;1000;1;1;1719475932;1719475932;0
UMTS;218;5;51;2663051;284;18.331;43.8188;1000;5;1;1719476137;1719651366;0
UMTS;218;5;51;2663054;284;18.3286;43.8166;1000;2;1;1719476197;1719651366;0
UMTS;218;5;51;2683053;64;18.3221;43.8142;1000;22;1;1719476237;1719651366;0
UMTS;218;5;51;2677192;55;18.3153;43.8177;1000;2;1;1719476447;1719651366;0
UMTS;218;5;51;2630642;361;18.3165;43.822;1000;16;1;1719476457;1719651366;0
UMTS;218;5;51;2683272;44;18.3126;43.8201;1000;6;1;1719476497;1719651366;0
UMTS;218;5;51;2639934;219;18.3133;43.8205;1000;2;1;1719476537;1719651366;0
UMTS;218;5;51;2663274;498;18.3161;43.8272;1000;2;1;1719476627;1719651366;0
UMTS;218;5;51;2663276;317;18.3141;43.8288;1000;5;1;1719476637;1719651366;0
UMTS;218;5;51;2657194;54;18.311;43.8327;1000;21;1;1719476667;1719651367;0
UMTS;218;5;51;2677191;54;18.3093;43.8307;1000;4;1;1719476950;1719651366;0
UMTS;218;5;51;2639933;156;18.3091;43.8307;1000;2;1;1719476983;1719651366;0
UMTS;218;5;51;2669933;156;18.3095;43.8307;1000;2;1;1719477568;1719651366;0
UMTS;218;5;51;2657191;54;18.3098;43.8307;1000;1;1;1719478702;1719478702;0
UMTS;218;5;51;2664595;343;18.3168;43.837;1000;5;1;1719479768;1719651367;0
UMTS;218;5;51;2639812;218;18.322;43.8405;1000;14;1;1719479819;1719651367;0
UMTS;218;5;51;2639811;222;18.3254;43.8421;1000;5;1;1719479858;1719651367;0
UMTS;218;5;51;2657441;43;18.3307;43.8433;1000;8;1;1719479889;1719651367;0
UMTS;218;5;51;2660753;40;18.3342;43.844;1000;3;1;1719479948;1719651367;0
UMTS;218;5;51;2660756;40;18.3357;43.8443;1000;1;1;1719479999;1719479999;0
LTE;218;5;510;308995;-1;18.3387;43.8448;1000;6;1;1719480008;1719651367;0
UMTS;218;5;51;2660754;39;18.341;43.8452;1000;1;1;1719480034;1719480034;0
UMTS;218;5;51;2661455;228;18.3472;43.8462;1000;10;1;1719480079;1719651367;0
UMTS;218;5;51;2674753;217;18.3528;43.847;1000;2;1;1719480209;1719651367;0
UMTS;218;5;51;2683133;502;18.354;43.8472;1000;1;1;1719480249;1719480249;0
UMTS;218;5;51;2669804;21;18.3629;43.8486;1000;9;1;1719480319;1719651367;0
UMTS;218;5;51;2664443;130;18.3665;43.8491;1000;4;1;1719480369;1719651367;0
UMTS;218;5;51;2664441;435;18.3696;43.8496;1000;3;1;1719480499;1719651367;0
UMTS;218;5;51;2662143;82;18.3759;43.8507;1000;5;1;1719480609;1719651367;0
UMTS;218;5;51;2682141;81;18.3995;43.8555;3660;9;1;1719480669;1719651369;0
LTE;218;5;510;307714;-1;18.3845;43.8524;1000;1;1;1719480769;1719480769;0
UMTS;218;5;51;2684271;277;18.3876;43.853;1000;8;1;1719480789;1719651367;0
UMTS;218;5;51;2681573;396;18.3935;43.8545;1000;6;1;1719480899;1719651367;0
UMTS;218;5;51;2681571;394;18.3977;43.8555;1000;3;1;1719480979;1719651367;0
UMTS;218;5;51;2662662;201;18.4011;43.8561;1000;6;1;1719481029;1719651367;0
UMTS;218;5;51;2657622;72;18.4012;43.8556;1000;2;1;1719481096;1719651367;0
UMTS;218;5;51;2664032;126;18.402;43.8578;1000;4;1;1719481346;1719651367;0
UMTS;218;5;51;2662661;200;18.4017;43.8591;1000;4;1;1719481366;1719651368;0
UMTS;218;5;51;2684032;126;18.4026;43.8582;1000;4;1;1719481396;1719651367;0
UMTS;218;5;51;2657623;73;18.4034;43.8582;1000;10;1;1719481496;1719651367;0
LTE;218;5;510;53507;-1;18.4026;43.8584;1000;2;1;1719481536;1719651367;0
UMTS;218;5;51;2664035;126;18.404;43.8587;1000;4;1;1719485071;1719651368;0
UMTS;218;5;51;2657626;73;18.4026;43.8594;1000;7;1;1719485142;1719651368;0
UMTS;218;5;51;2662664;200;18.4017;43.8602;1000;6;1;1719485252;1719651368;0
UMTS;218;5;51;2664034;125;18.4017;43.8603;1000;8;1;1719485281;1719651368;0
UMTS;218;5;51;2682661;200;18.4017;43.8607;1000;5;1;1719485332;1719651368;0
UMTS;218;5;51;2684031;125;18.4016;43.8608;1000;6;1;1719485341;1719651368;0
UMTS;218;5;51;2677812;106;18.4018;43.8608;1000;6;1;1719485499;1719651368;0
UMTS;218;5;51;2670095;311;18.4019;43.861;1000;1;1;1719485540;1719485540;0
UMTS;218;5;51;2682391;78;18.4018;43.8608;1000;3;1;1719485617;1719651367;0
UMTS;218;5;51;2682753;135;18.4018;43.8608;1000;5;1;1719485633;1719651368;0
LTE;218;5;510;307201;-1;18.4018;43.8608;1000;3;1;1719486083;1719651368;0
UMTS;218;5;51;2680771;406;18.4107;43.8561;2646;4;1;1719486103;1719651371;0
UMTS;218;5;51;2664031;125;18.4017;43.8608;1000;3;1;1719486393;1719651368;0
UMTS;218;5;51;2657815;106;18.4017;43.8608;1000;4;1;1719486523;1719651368;0
GSM;218;5;2;12592;-1;18.4222;43.851;2246;4;1;1719486946;1719651372;0
